AAAS Afrcn and Afrcn-Amer Stds,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,25611,LAW,123,0G1,11M,2,Legal Methods II,M,01:00 pm-02:50 pm,18,0,18,100,0,100,0,0,0,"Anna Pesce Vescovo (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 127,Course Fee - Law Library
NR,26949,LAW,123,0G2,11M,2,Legal Methods II,W,01:00 pm-02:50 pm,18,0,18,100,0,100,0,0,0,"Anna Pesce Vescovo (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 127,Course Fee - Law Library
NR,14226,LAW,124,11,11M,2,Civil Procedure II,MW,09:00 am-09:50 am,60,0,60,100,0,100,0,0,0,"Kevin H Smith (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 226,Course Fee - Law Library
NR,14227,LAW,124,12,11M,2,Civil Procedure II,MW,09:00 am-09:50 am,60,0,60,100,0,100,0,0,0,"Daniel Schaffzin (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 244,Course Fee - Law Library
NR,14228,LAW,125,11,11M,3,Property II,TR,10:30 am-11:45 am,60,0,60,100,0,100,0,0,0,"Ralph C Brashier (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 136,Course Fee - Law Library
NR,14229,LAW,125,12,11M,3,Property II,TR,10:30 am-11:45 am,60,0,60,100,0,100,0,0,0,"Daniel Hunter Kiel (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 244,Course Fee - Law Library
NR,14230,LAW,126,11,11M,3,Criminal Law,TR,01:00 pm-02:15 pm,60,0,60,100,0,100,0,0,0,"David Scott Romantz (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 226,Course Fee - Law Library
NR,14232,LAW,126,12,11M,3,Criminal Law,TR,01:15 pm-02:30 pm,60,0,60,100,0,100,0,0,0,"Steven John Mulroy (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 244,Course Fee - Law Library
NR,18529,LAW,211,11,11M,3,Busn Organizations I,TR,09:00 am-10:15 am,66,0,66,100,0,100,0,0,0,"Peter V Letsou (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 326,Course Fee - Law Library
NR,22359,LAW,212,11,11M,4,Constitutional Law,TRF,01:00 pm-02:10 pm,66,0,66,100,0,100,0,0,0,"Daniel Hunter Kiel (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 326,Course Fee - Law Library
NR,14233,LAW,221,11,11M,4,Evidence,MTR,01:00 pm-02:10 pm,66,0,66,100,0,100,0,0,0,"Demetria D Frank (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 136,Course Fee - Law Library
NR,14237,LAW,222,11,11M,3,Secured Transactions,MW,08:00 am-09:15 am,80,0,80,100,0,100,0,0,0,"Lynda Wray Black (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 136,Course Fee - Law Library
NR,14240,LAW,223,11,11M,3,Criminal Procedure I,MR,10:30 am-11:45 am,66,0,66,100,0,100,0,0,0,"Steven John Mulroy (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 326,Course Fee - Law Library
NR,14243,LAW,224,11,11M,2,Prof Responsibility,MR,10:50 am-11:40 am,66,0,66,100,0,100,0,0,0,"Regina Lambert Hillman (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 325,Course Fee - Law Library
NR,21545,LAW,301,11,11M,2,Mergers and Acquisitions,TR,06:00 pm-06:50 pm,40,0,40,100,0,100,0,0,0,"Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 244,Course Fee - Law Library
NR,18528,LAW,317,11,11M,2,ADR/Negotiation & Mediation,M,05:30 pm-07:20 pm,12,0,12,100,0,100,0,0,0,"Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 233,Course Fee - Law Library
NR,14252,LAW,324,11,11M,3,Conflicts,MW,03:00 pm-04:15 pm,88,0,88,100,0,100,0,0,0,"Ronnie Richard Gipson (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 244,Course Fee - Law Library
NR,25122,LAW,326,11,11M,2,Criminal Procedure II,M,06:00 pm-07:50 pm,36,0,36,100,0,100,0,0,0,"William Mark Ward (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 127,Course Fee - Law Library
NR,19583,LAW,328,11,11M,3,Environmental Law,MW,06:00 pm-07:15 pm,21,0,21,100,0,100,0,0,0,"Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 226,Course Fee - Law Library
NR,14254,LAW,329,S01,11M,3,Estate Planning,MR,04:00 pm-05:15 pm,25,0,25,100,0,100,0,0,0,"Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,REM 100,Course Fee - Law Library
NR,23690,LAW,333,11,11M,3,Federal Courts,TR,09:00 am-10:15 am,25,0,25,100,0,100,0,0,0,"Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 325,Course Fee - Law Library
NR,14260,LAW,334,11,11M,3,Corporate Tax,TF,10:45 am-12:00 pm,25,0,25,100,0,100,0,0,0,"William P Kratzke (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 127,Course Fee - Law Library
NR,14262,LAW,337,11,11M,3,Immigration Law,TR,02:30 pm-03:45 pm,36,0,36,100,0,100,0,0,0,"Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 127,Course Fee - Law Library
NR,24015,LAW,340,S01,11M,3,International Law,MW,04:30 pm-05:45 pm,15,0,15,100,0,100,0,0,0,"Boris Mamlyuk (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,REM 100,Course Fee - Law Library
NR,19585,LAW,343,11,11M,3,Labor Law,MW,04:30 pm-05:45 pm,80,0,80,100,0,100,0,0,0,"Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 226,Course Fee - Law Library
NR,14267,LAW,348,11,11M,3,Legislation,TR,02:45 pm-04:00 pm,80,0,80,100,0,100,0,0,0,"David Scott Romantz (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 226,Course Fee - Law Library
NR,14275,LAW,358,11,11M,2,Realty Transactions,F,08:30 am-10:20 am,36,0,36,100,0,100,0,0,0,"Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 127,Course Fee - Law Library
NR,14277,LAW,361,11,11M,3,Securities Regulation,WF,09:25 am-10:40 am,18,0,18,100,0,100,0,0,0,"Peter V Letsou (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 233,Course Fee - Law Library
NR,25681,LAW,369,11,11M,3,Entertainment Law,TR,09:00 am-10:15 am,36,0,36,100,0,100,0,0,0,"Alandis Kyle Brassel (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 127,Course Fee - Law Library
NR,20675,LAW,371,1,11M,3,Employee Benefits,MW,04:30 pm-05:45 pm,12,0,12,100,0,100,0,0,0,"Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,REM 100,Course Fee - Law Library
NR,14280,LAW,374,11,11M,3,Elder Law,TR,01:00 pm-02:15 pm,50,0,50,100,0,100,0,0,0,"Ralph C Brashier (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 325,Course Fee - Law Library
NR,20676,LAW,385,11,11M,3,US Taxation/Interntl Income,TR,02:30 pm-03:45 pm,12,0,12,100,0,100,0,0,0,"William P Kratzke (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 233,Course Fee - Law Library
NR,16977,LAW,392,11,11M,2,Trust Law,T,05:30 pm-07:20 pm,15,0,15,100,0,100,0,0,0,"Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 230,Course Fee - Law Library
NR,22364,LAW,400,11,11M,2,Health Law Seminar,F,10:00 am-11:50 am,15,0,15,100,0,100,0,0,0,"Nicole Tuchinda (P), Leanne De Souza Kenney , Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 230,Course Fee - Law Library
NR,16988,LAW,441,S01,11M,2,Comparative Law Seminar,T,02:30 pm-04:20 pm,15,0,15,100,0,100,0,0,0,"Boris Mamlyuk (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,REM 100,Course Fee - Law Library
NR,19593,LAW,453,11,11M,2,Advanced Brief Writing Seminar,W,01:00 pm-02:50 pm,15,0,15,100,0,100,0,0,0,"Barbara A Kritchevsky (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 230,Course Fee - Law Library
NR,22367,LAW,502,11,11M,4,Mediation Clinic,W,03:00 pm-06:00 pm,5,0,5,100,0,100,0,0,0,"Stephen L Shields (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 127,Course Fee - Law Library and Honors Section
NR,22631,LAW,505,11,11M,2,Adv Legal Clinic/Elder Law,,TBA,5,0,5,100,0,100,0,0,0,"Donna S Harkness (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,TBA,Course Fee - Law Library
NR,14288,LAW,510,11,11M,4,Leg Clinic-Elder Law,,TBA,8,0,8,100,0,100,0,0,0,"Donna S Harkness (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,TBA TBA,Course Fee - Law Library
NR,19592,LAW,513,11,11M,2,Legal Drafting,R,04:00 pm-05:50 pm,12,0,12,100,0,100,0,0,0,"Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 230,Course Fee - Law Library
NR,14289,LAW,516,11,11M,3,Trial Advocacy,R,05:30 pm-08:20 pm,12,0,12,100,0,100,0,0,0,"Christopher Bright Craft (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,TBA TBA,Course Fee - Law Library
NR,14290,LAW,516,12,11M,3,Trial Advocacy,T,06:00 pm-08:50 pm,12,0,12,100,0,100,0,0,0,"Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 335/336,Course Fee - Law Library
NR,19757,LAW,523,11,11M,1,Moot Court Travel Team,,TBA,5,0,5,100,0,100,0,0,0,"Jodi L Wilson (P), Cheryl Foshee Edwards , Stephanie H Hope , Barbara A Kritchevsky",01/11-05/12,TBA,Course Fee - Law Library
NR,19758,LAW,523,12,11M,2,Moot Court Travel Team,,TBA,20,0,20,100,0,100,0,0,0,"Jodi L Wilson (P), Cheryl Foshee Edwards , Stephanie H Hope , Barbara A Kritchevsky",01/11-05/12,TBA,Course Fee - Law Library
NR,20677,LAW,524,11,11M,1,Trial/ADR Travel Team,,TBA,15,0,15,100,0,100,0,0,0,"Jodi L Wilson (P), Cheryl Foshee Edwards , Stephanie H Hope , Barbara A Kritchevsky",01/11-05/12,TBA,Course Fee - Law Library
NR,23769,LAW,539,11,11M,4,Neighborhood Preserv Clinic,,TBA,12,0,12,100,0,100,0,0,0,"Daniel Schaffzin (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,TBA TBA,Course Fee - Law Library
NR,23940,LAW,545,11,11M,1,Adv Criminal Prosecution Inter,,TBA,8,0,8,100,0,100,0,0,0,"Daniel Schaffzin (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,TBA,Course Fee - Law Library
NR,25682,LAW,553,11,11M,0,Academic Success Program,T,02:45 pm-03:35 pm,60,0,60,100,0,100,0,0,0,"Timothy Jay Peterkin (P), Meredith Blair Aden , Cheryl Foshee Edwards , DeShun Nicole Harris , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 136,Course Fee - Law Library
NR,28017,LAW,553,12,11M,0,Academic Success Program,T,02:45 pm-03:35 pm,60,0,60,100,0,100,0,0,0,"Meredith Blair Aden (P), Cheryl Foshee Edwards , DeShun Nicole Harris , Stephanie H Hope , Timothy Jay Peterkin , Jodi L Wilson",01/11-05/12,DLS 136,Course Fee - Law Library
NR,20936,LAW,597,11,11M,2,Legal Drafting/Contracts,T,08:00 am-09:50 am,12,0,12,100,0,100,0,0,0,"Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 230,Course Fee - Law Library
NR,24610,LAW,599,11,11M,2,AdvNeighborhood Preserv Clinic,,TBA,2,0,2,100,0,100,0,0,0,"Daniel Schaffzin (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,TBA,Course Fee - Law Library
NR,21690,LAW,600,11,11M,2,Externship,T,04:30 pm-05:50 pm,10,0,10,100,0,100,0,0,0,"Shawn Keith McCarver (P), Cheryl Foshee Edwards , Stephanie H Hope , Daniel Schaffzin , Jodi L Wilson",01/11-05/12,DLS 326,Course Fee - Law Library
NR,21691,LAW,600,12,11M,3,Externship,T,04:30 pm-05:50 pm,40,0,40,100,0,100,0,0,0,"Shawn Keith McCarver (P), Cheryl Foshee Edwards , Stephanie H Hope , Daniel Schaffzin , Jodi L Wilson",01/11-05/12,DLS 325,Course Fee - Law Library
NR,22875,LAW,700,11,11M,4,Commercial Law,MWR,10:50 am-12:00 pm,36,0,36,100,0,100,0,0,0,"Kevin H Smith (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 127,Course Fee - Law Library
NR,14299,LAW,711,11,11M,1,Research I,,TBA,5,0,5,100,0,100,0,0,0,"Jodi L Wilson (P), Cheryl Foshee Edwards , Stephanie H Hope",01/11-05/12,TBA,Course Fee - Law Library
NR,24548,LAW,721,11,11M,3,Bar Exam Preparation,MW,09:25 am-10:40 am,30,0,30,100,0,100,0,0,0,"DeShun Nicole Harris (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 127,Course Fee - Law Library
NR,26426,LAW,721,12,11M,3,Bar Exam Preparation,MW,01:00 pm-02:15 pm,30,0,30,100,0,100,0,0,0,"DeShun Nicole Harris (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 326,Course Fee - Law Library
NR,26946,LAW,721,13,11M,3,Bar Exam Preparation,TR,01:00 pm-02:15 pm,30,0,30,100,0,100,0,0,0,"Jodi L Wilson (P), Cheryl Foshee Edwards , Stephanie H Hope",01/11-05/12,DLS 127,Course Fee - Law Library
NR,28291,LAW,721,14,11M,3,Bar Exam Preparation,TR,10:30 am-11:45 am,30,0,30,100,0,100,0,0,0,"Timothy Jay Peterkin (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 226,Course Fee - Law Library
NR,27370,LAW,728,11,11M,3,Information Privacy Law,MW,09:25 am-10:40 am,36,0,36,100,0,100,0,0,0,"Donna R Jones (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,DLS 325,Course Fee - Law Library
NR,28302,LAW,731,11,11M,2,Intro to Critical Race Theory,,TBA,36,0,36,100,0,100,0,0,0,"Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,TBA,Course Fee - Law Library
NR,14300,LAW,811,11,11M,1,Moot Court,,TBA,25,0,25,100,0,100,0,0,0,"Barbara A Kritchevsky (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,TBA,Course Fee - Law Library
NR,20678,LAW,812,11,11M,1,Moot Court Board,,TBA,20,0,20,100,0,100,0,0,0,"Barbara A Kritchevsky (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,TBA,Course Fee - Law Library
NR,20679,LAW,813,11,11M,2,Moot Court Executive Board,,TBA,10,0,10,100,0,100,0,0,0,"Barbara A Kritchevsky (P), Cheryl Foshee Edwards , Stephanie H Hope , Jodi L Wilson",01/11-05/12,TBA,Course Fee - Law Library
NR,14303,LAW,913,11,11M,2,Law Review Note,,TBA,35,0,35,100,0,100,0,0,0,"Jodi L Wilson (P), Cheryl Foshee Edwards , Stephanie H Hope",01/11-05/12,TBA,Course Fee - Law Library
NR,14304,LAW,914,11,11M,1,Law Review Staff,,TBA,15,0,15,100,0,100,0,0,0,"Jodi L Wilson (P), Cheryl Foshee Edwards , Stephanie H Hope",01/11-05/12,TBA,Course Fee - Law Library
NR,24219,LAW,915,11,11M,2,Law Review Editorial Board,,TBA,25,0,25,100,0,100,0,0,0,"Jodi L Wilson (P), Cheryl Foshee Edwards , Stephanie H Hope",01/11-05/12,TBA,Course Fee - Law Library
LDPS Ldrshp and Policy Studies,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,19504,LDPS,7120,M50,11M,3,Supervisory Process,,TBA,15,0,15,100,0,100,0,0,0,TBA,01/17-05/04,WEB 100,Online Dept of Leadership and UM3D Approved Online Section
NR,13600,LDPS,7140,M50,11M,3,Ldrshp Instructionl Improvmnt,,TBA,25,0,25,100,0,100,0,0,0,Sharon Patrice Williams-Griffin (P),01/17-05/04,WEB 100,UM3D Approved Online Section
NR,13602,LDPS,7150,M50,11M,3,Educational Law,,TBA,20,0,20,100,0,100,0,0,0,Steven Leonice Nelson (P),01/17-05/04,WEB 100,Online Dept of Leadership and UM3D Approved Online Section
NR,27526,LDPS,8320,M50,11M,3,Urb Ed: Hst Cntmp Persp,,TBA,20,0,20,100,0,100,0,0,0,Charisse Atibagos Gulosino (P),01/17-05/04,WEB 100,Online Dept of Leadership and UM3D Approved Online Section
NR,27527,LDPS,8330,M50,11M,3,Race/Ethn/Gndr/Amer Ed,,TBA,20,0,20,100,0,100,0,0,0,Steven Leonice Nelson (P),01/17-05/04,WEB 100,Online Dept of Leadership and UM3D Approved Online Section
LDSP Leadership TN eC RODP,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,14847,LDSP,3000,R50,11R,3,Leadership Development,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
LEAD Leadership,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,27512,LEAD,7004,M50,11M,3,Instructional Leadership,,TBA,20,0,20,100,0,100,0,0,0,TBA,01/17-05/04,WEB 100,Online Dept of Leadership and UM3D Approved Online Section
NR,15974,LEAD,7100,M50,11M,3,Education & Community,,TBA,15,0,15,100,0,100,15,0,15,Wendy Griswold (P),01/17-05/04,WEB 100,Online MS in Leadership GR and UM3D Approved Online Section
NR,13646,LEAD,7500,M50,11M,3,Adult Lrng/Leadership,,TBA,15,0,15,100,0,100,15,0,15,Wendy Griswold (P),01/17-05/04,WEB 100,Online MS in Leadership GR and UM3D Approved Online Section
NR,20182,LEAD,8003,M50,11M,3,Policy-Oriented Rsrch,,TBA,15,0,15,100,0,100,0,0,0,Daniel Anthony Collier (P),01/17-05/04,WEB 100,Online EdD Higher Education GR and UM3D Approved Online Section
NR,16526,LEAD,8003,M51,11M,3,Policy-Oriented Rsrch,,TBA,20,0,20,100,0,100,0,0,0,Charisse Atibagos Gulosino (P),01/17-05/04,WEB 100,Online EdD Higher Education GR and UM3D Approved Online Section
NR,22339,LEAD,8070,M51,11M,3,Culminating Experience,,TBA,25,0,25,100,0,100,0,0,0,Ronald Eric Platt (P),01/17-05/04,WEB 100,UM3D Approved Online Section
NR,16792,LEAD,8081,2,11M,3,Rdng/Rsrch High/Adlt Ed,,TBA,5,0,5,100,0,100,0,0,0,Ronald Eric Platt (P),01/17-05/04,TBA,
NR,28477,LEAD,8100,M50,11M,3,Education & Community,,TBA,15,0,15,100,0,100,15,0,15,Wendy Griswold (P),01/17-05/04,WEB 100,UM3D Approved Online Section
NR,19434,LEAD,8140,1,11M,3,Planning Ed Change,,TBA,15,0,15,100,0,100,0,0,0,Steven Leonice Nelson (P),01/17-05/04,TBA,
NR,13673,LEAD,8500,M50,11M,3,Adult Lrng/Leadership,,TBA,15,0,15,100,0,100,15,0,15,Wendy Griswold (P),01/17-05/04,WEB 100,Online EdD Higher Education GR and UM3D Approved Online Section
NR,20075,LEAD,9000,M50,11M,6,Dissertation,,TBA,5,0,5,100,0,100,0,0,0,Edith Gnanadass (P),01/17-05/04,WEB 100,Online EdD Higher Education GR and UM3D Approved Online Section
NR,19845,LEAD,9000,M51,11M,3,Dissertation,,TBA,5,0,5,100,0,100,0,0,0,Ronald Eric Platt (P),03/13-04/26,WEB 100,Online EdD Higher Education GR and UM3D Approved Online Section and Supplemental Course
NR,13674,LEAD,9000,M52,11M,3,Dissertation,,TBA,5,0,5,100,0,100,0,0,0,Edith Gnanadass (P),01/17-05/04,WEB 100,Online EdD Higher Education GR and UM3D Approved Online Section
NR,16816,LEAD,9000,M53,11M,6,Dissertation,,TBA,5,0,5,100,0,100,0,0,0,Ronald Eric Platt (P),01/17-05/04,WEB 100,Online EdD Higher Education GR and UM3D Approved Online Section
NR,13676,LEAD,9000,M54,11M,3,Dissertation,,TBA,15,0,15,100,0,100,0,0,0,Ronald Eric Platt (P),01/17-05/04,WEB 100,Online EdD Higher Education GR and UM3D Approved Online Section
NR,17004,LEAD,9000,M56,11M,3,Dissertation,,TBA,5,0,5,100,0,100,0,0,0,Wendy Griswold (P),01/17-05/04,WEB 100,Online EdD Higher Education GR and UM3D Approved Online Section
NR,17117,LEAD,9000,M57,11M,1,Dissertation,,TBA,5,0,5,100,0,100,0,0,0,Charisse Atibagos Gulosino (P),01/17-05/04,WEB 100,Online EdD Higher Education GR and UM3D Approved Online Section
NR,17133,LEAD,9000,M58,11M,6,Dissertation,,TBA,5,0,5,100,0,100,0,0,0,Wendy Griswold (P),01/17-05/04,WEB 100,Online EdD Higher Education GR and UM3D Approved Online Section
NR,17326,LEAD,9000,M59,11M,6,Dissertation,,TBA,5,0,5,100,0,100,0,0,0,Steven Leonice Nelson (P),01/17-05/04,WEB 100,Online EdD Higher Education GR and UM3D Approved Online Section
NR,22879,LEAD,9000,M60,11M,1,Dissertation,,TBA,10,0,10,100,0,100,0,0,0,Ronald Eric Platt (P),01/17-05/04,WEB 100,Online EdD Higher Education GR and UM3D Approved Online Section
NR,18680,LEAD,9000,M62,11M,1,Dissertation,,TBA,15,0,15,100,0,100,0,0,0,Edith Gnanadass (P),01/17-05/04,WEB 100,Online EdD Higher Education GR and UM3D Approved Online Section
NR,23450,LEAD,9000,M63,11M,1,Dissertation,,TBA,15,0,15,100,0,100,0,0,0,Steven Leonice Nelson (P),01/17-05/04,WEB 100,Online EdD Higher Education GR and UM3D Approved Online Section
NR,13677,LEAD,9000,M64,11M,1,Dissertation,,TBA,5,0,5,100,0,100,0,0,0,Wendy Griswold (P),01/17-05/04,WEB 100,Online EdD Higher Education GR and UM3D Approved Online Section
NR,26156,LEAD,9000,M65,11M,9,Dissertation,,TBA,5,0,5,100,0,100,0,0,0,Ronald Eric Platt (P),01/17-05/04,WEB 100,Online EdD Higher Education GR and UM3D Approved Online Section
LEGL Legal Studies,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,13723,LEGL,2400,M50,11M,3,Legal Ethics,,TBA,30,0,30,100,0,100,0,0,0,Barbara J Fitzgerald (P),01/17-05/04,WEB 100,(Tiger Eats Does Not Apply) and Online Librl Std-Legal Studies and UM3D Approved Online Section
NR,16553,LEGL,2410,M50,11M,3,Intro to Law,,TBA,30,0,30,100,0,100,0,0,0,TBA,01/17-05/04,WEB 100,(Tiger Eats Does Not Apply) and Online Librl Std-Legal Studies and UM3D Approved Online Section
NR,24348,LEGL,3400,M50,11M,3,Estates and Probate,,TBA,30,0,30,100,0,100,0,0,0,TBA,01/17-05/04,WEB 100,(Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,27016,LEGL,3410,M50,11M,3,Contracts Commercial Law,,TBA,30,0,30,100,0,100,0,0,0,Precious Lovett Moore (P),01/17-05/04,WEB 100,(Tiger Eats Does Not Apply) and Online Librl Std-Legal Studies and UM3D Approved Online Section
NR,13730,LEGL,3420,M50,11M,3,Torts,,TBA,30,0,30,100,0,100,0,0,0,John Robert Holton (P),01/17-05/04,WEB 100,(Tiger Eats Does Not Apply) and Online Librl Std-Legal Studies and UM3D Approved Online Section
NR,27017,LEGL,3486,M50,11M,3,Criminal Law & Procedure,,TBA,30,0,30,100,0,100,0,0,0,Alexander Conrad Wharton (P),01/17-05/04,WEB 100,(Tiger Eats Does Not Apply) and Online Librl Std-Legal Studies and UM3D Approved Online Section
NR,24350,LEGL,4150,M50,11M,3,Legal Research Writing II,,TBA,30,0,30,100,0,100,0,0,0,Barbara J Fitzgerald (P),01/17-05/04,WEB 100,(Tiger Eats Does Not Apply) and Online Librl Std-Legal Studies and UM3D Approved Online Section
NR,24349,LEGL,4200,M50,11M,3,Healthcare Liability,,TBA,30,0,30,100,0,100,0,0,0,John Robert Holton (P),01/17-05/04,WEB 100,(Tiger Eats Does Not Apply) and Online Librl Std-Legal Studies and UM3D Approved Online Section
NR,28744,LEGL,4300,M50,11M,3,Immigration Law,,TBA,30,0,30,100,0,100,0,0,0,TBA,01/17-05/04,WEB 100,(Tiger Eats Does Not Apply) and UM3D Approved Online Section
LITL Literacy and Language,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,26377,LITL,3001,1,11M,3,Literacy Tutoring,T,03:00 pm-06:00 pm,10,0,10,100,0,100,35,0,35,Laurie MacGillivray (P),01/17-05/04,TBA,
NR,26351,LITL,4241,1,11M,3,Literacy in Grades 4-8,W,09:00 am-12:00 pm,24,0,24,100,0,100,0,0,0,Alycia M Taylor (P),01/17-05/04,TBA,Course Fee Teacher Education
NR,26352,LITL,4241,2,11M,3,Literacy in Grades 4-8,,TBA,24,0,24,100,0,100,0,0,0,Alycia M Taylor (P),01/17-05/04,TBA,Course Fee Teacher Education
